Customer_ID,Name,Age,Gender,Account_Type,Account_Balance,Loan_Amount,Loan_Status,Credit_Score,Monthly_Income,Employment_Status,Transaction_Count,Phone,City,Late_Payments
923,Sneha Desai,35,Male,Current,23090.30327,0,rejected,,38522.45036,Salaried,253,2610287444,Delhi,7
924,Priya Desai,64,male,Loan,63641.19017,0,Approved,679.2376527,37993.01225,Salaried,68,1895410191,delhi,13
925,Ravi Patil,58,M,savings,42153.70463,0,approved,657.5211062,31079.92103,salaried,244,-4023887097,mumbai,0
926,Neha Rao,66,M,Savings,41549.74531,0,Rejected,,36497.0252,Salaried,169,,mumbai,6
927,Amit Verma,31,Female,Current,48907.74652,100000,Rejected,672.6229838,53185.3377,salaried,177,5046507474,Mumbai,11
928,Aditya Rao,32,F,Current,45202.02166,300000,Rejected,739.8671802,39580.81003,Unemployed,188,,delhi,5
929,Karan Verma,48,female,Current,42669.97889,200000,Rejected,740.6489909,30519.5789,salaried,259,1010712616,mumbai,10
930,Sakshi Rao,18,M,Loan,24397.49386,0,rejected,688.0954247,28997.62619,salaried,71,6563250775,Pune,4
931,Neha Rao,70,male,savings,47755.05066,0,Rejected,709.2062011,32961.77171,Self-Employed,16,4597215565,Nagpur,6
932,Aditya Patil,71,Female,Loan,64059.07584,300000,approved,685.9843787,54640.87954,Salaried,56,4771497834,Pune,2
933,Sakshi Patil,,Female,FD,55292.8801,0,rejected,617.7181188,32800.39149,Salaried,217,,Thane,0
934,Ravi Sharma,20,female,Current,68962.42878,100000,Rejected,702.9595272,34762.46787,Salaried,106,6631304233,Pune,8
935,Ravi Patil,33,male,FD,35429.09955,300000,Approved,552.3853452,29212.23715,Salaried,172,-1821684663,delhi,1
936,Aditya Desai,40,F,current,24438.83042,100000,Pending,723.7724087,48187.80029,Self-Employed,218,7778707645,Delhi,12
937,Sneha Joshi,74,male,Savings,45083.00042,0,Pending,566.3833942,58518.04706,Self-Employed,246,9653430995,mumbai,9
938,Ravi Desai,28,F,Savings,37715.26763,50000,Pending,670.0062301,40407.35659,Self-Employed,217,,delhi,14
939,Sakshi Desai,29,male,Loan,,0,rejected,590.8392229,35993.27485,Self-Employed,30,1605164304,mumbai,2
940,Sakshi Patil,27,male,savings,54234.99436,100000,Rejected,688.7372288,35441.394,Salaried,46,3279259197,Delhi,7
941,Sakshi Patil,49,Male,FD,39938.38922,300000,rejected,647.6252342,6388.318535,salaried,133,,mumbai,11
942,Karan Verma,33,Female,savings,24998.63022,0,approved,538.3670829,43941.81037,Unemployed,107,385502288,Pune,9
943,Sakshi Desai,25,male,Loan,38820.10544,200000,Approved,679.4489742,36609.99699,Self-Employed,71,2699968092,Thane,8
944,Sakshi Verma,55,female,Savings,56801.18734,0,Approved,609.5455456,40140.10461,salaried,107,2489242602,Mumbai,12
945,Priya Joshi,29,male,savings,63429.61202,300000,Pending,711.6802705,26462.45367,Self-Employed,271,2486992054,Delhi,2
946,Aditya Yadav,41,M,savings,63228.45568,0,Pending,650.0927982,30386.51745,Salaried,170,8018045206,Pune,5
947,Amit Yadav,45,Female,Savings,58489.46188,200000,Pending,677.679469,30067.70076,Salaried,115,8191314944,delhi,6
948,Amit Joshi,70,M,FD,46638.13068,300000,Rejected,582.9701731,47259.47581,salaried,73,,Pune,14
949,Chetan Joshi,25,Female,Savings,58098.28198,100000,approved,608.7467438,,salaried,255,2616090548,Pune,0
950,Karan Nair,75,M,savings,49153.28684,0,approved,,59991.92387,salaried,80,,Mumbai,13
951,Amit Verma,45,male,FD,52261.92276,100000,approved,709.9691736,40170.34903,Salaried,267,1772498893,Nagpur,6
952,Karan Joshi,53,male,FD,,200000,approved,767.4163961,19691.80808,Salaried,127,-7927797515,mumbai,3
953,Sneha Joshi,43,Male,Savings,50877.49928,200000,Pending,593.6379774,33457.44448,Unemployed,234,-6198370736,mumbai,4
954,Priya Rao,25,female,savings,57573.32469,0,Approved,725.3793701,27179.89853,salaried,40,8812570511,delhi,7
955,Aditya Rao,75,M,Loan,56822.54627,100000,Pending,498.1225808,8667.410362,Unemployed,180,5553830663,Thane,3
956,Aditya Joshi,77,F,savings,24249.61948,0,approved,566.4067419,54193.65128,Self-Employed,156,9120579881,delhi,14
957,Ravi Rao,67,Male,Current,51925.21553,100000,Pending,582.8855081,43437.71051,Unemployed,58,8457544990,Nagpur,3
958,Aditya Nair,45,M,current,21122.20845,200000,approved,555.3243917,41398.48781,Self-Employed,248,9340732752,mumbai,7
959,Karan Nair,45,M,Loan,53473.53292,100000,rejected,539.1488127,36984.84392,Self-Employed,191,4786671768,Thane,14
960,Chetan Desai,54,Male,FD,35973.25617,300000,Approved,678.9099238,18415.78918,Unemployed,23,,delhi,4
961,Priya Patil,58,male,Loan,84112.85885,0,rejected,635.0152612,29196.59433,salaried,79,6050760523,Thane,12
962,Priya Verma,53,M,FD,52384.86659,0,Rejected,,45101.3693,Self-Employed,133,1856490702,Pune,5
963,Neha Nair,44,male,FD,66023.2804,50000,Pending,698.333088,22385.35964,salaried,212,5860465603,Delhi,11
964,Neha Verma,71,Male,Loan,92217.45274,300000,Rejected,668.5931895,4618.768205,Salaried,165,-9152880891,Pune,10
965,Priya Yadav,34,male,FD,33651.96378,0,Pending,696.0434223,32274.72791,Self-Employed,70,1068057973,Mumbai,13
966,Neha Yadav,26,Female,FD,58713.49822,50000,rejected,645.13274,33298.90935,Salaried,213,-4425825236,mumbai,4
967,Sakshi Verma,50,F,Current,26281.77982,0,approved,566.9104628,36626.761,Unemployed,64,5409274451,Thane,0
968,Ravi Yadav,70,M,savings,56897.94016,50000,approved,724.0469927,43742.22372,salaried,220,-3792480432,delhi,6
969,Karan Joshi,,female,savings,,300000,Pending,608.7621507,42651.26975,Unemployed,285,3130177505,Delhi,5
970,Sakshi Verma,30,F,current,37442.33571,100000,approved,584.5082591,38105.23766,Self-Employed,184,9827556582,delhi,1
971,Sneha Joshi,45,male,current,32280.91373,300000,rejected,637.5457487,49346.37666,Salaried,206,5385497783,mumbai,10
972,Sakshi Joshi,65,M,Current,,50000,approved,586.1032356,16772.36263,Self-Employed,98,737704798,Thane,6
973,Chetan Joshi,46,male,current,90916.34576,200000,rejected,620.7798733,41054.98177,Unemployed,241,1343385132,Thane,5
974,Chetan Nair,30,Female,Loan,65420.7784,0,Rejected,674.0837745,42518.46036,salaried,157,,Pune,4
975,Amit Verma,63,Male,Savings,31901.70696,0,rejected,674.3839217,20125.25257,salaried,97,3430224176,Delhi,7
976,Sakshi Joshi,52,M,Savings,79101.21165,50000,Approved,587.1518954,16965.5527,Self-Employed,41,-5946975635,Delhi,4
977,Priya Sharma,78,Female,Savings,16898.74015,0,Approved,615.8606239,26048.69448,Self-Employed,138,,mumbai,10
978,Ravi Verma,23,Female,Current,92731.18258,200000,Approved,725.2033103,27061.50269,Salaried,282,,Thane,1
979,Neha Joshi,35,M,Current,67129.0136,300000,Pending,684.7480082,44041.03356,Unemployed,226,1206009448,Delhi,5
980,Chetan Patil,68,male,FD,85271.1488,0,Pending,795.2545528,27625.5346,Self-Employed,71,5182754816,Delhi,13
981,Amit Nair,22,female,Savings,17044.03783,50000,Pending,732.6089722,24723.81778,Salaried,242,8497343137,delhi,11
982,Aditya Verma,64,Female,Loan,53388.83662,0,rejected,730.1005148,,Self-Employed,17,-7949248072,mumbai,0
983,Neha Sharma,42,F,current,47322.22147,0,Pending,552.8492015,48423.58801,salaried,76,-8480616796,Pune,4
984,Chetan Yadav,19,Female,Loan,29860.41053,0,Rejected,703.4702246,35156.52049,Salaried,44,4135941418,delhi,13
985,Ravi Patil,27,female,current,24079.52759,0,Approved,646.2825239,32848.9877,Salaried,139,9992624810,delhi,5
986,Sneha Patil,73,male,Savings,60141.62518,300000,rejected,611.4312738,33679.93402,Self-Employed,176,-7855370698,Nagpur,14
987,Sneha Nair,47,male,Savings,61954.63416,50000,Approved,661.7610738,50504.72401,Unemployed,221,8350492754,Mumbai,6
988,Karan Yadav,67,F,Savings,75999.48093,0,Pending,716.1648074,26009.93928,salaried,91,1417928086,Nagpur,13
989,Ravi Yadav,76,Female,Current,39931.57893,100000,rejected,685.0582114,50786.09949,Unemployed,21,-8473844711,Delhi,1
990,Amit Desai,62,male,current,47167.8038,200000,approved,588.5068339,37525.95559,Salaried,171,3329591792,Thane,0
991,Sakshi Sharma,22,female,Current,22350.8015,0,Rejected,701.972124,33074.96742,Unemployed,91,-4974112290,Mumbai,5
992,Priya Yadav,72,M,Current,,0,Pending,605.3688721,65010.80598,Salaried,191,,Mumbai,2
993,Aditya Yadav,73,Male,savings,51390.96176,0,Pending,,22332.32612,Unemployed,76,-9943881955,Thane,4
994,Aditya Rao,50,Male,Loan,64451.77003,200000,Rejected,628.7654953,30755.77089,Self-Employed,280,4886530914,Mumbai,11
995,Neha Desai,71,Male,Loan,,50000,Rejected,634.6793624,20210.82513,Unemployed,178,8715910405,Thane,14
996,Neha Sharma,18,Female,FD,79182.14315,0,approved,703.6370083,46429.54365,Salaried,237,3611607290,Mumbai,10
997,Karan Rao,35,F,Current,33372.01065,0,Pending,577.1864396,55270.2672,salaried,134,,delhi,12
998,Sneha Nair,49,male,current,63951.73201,0,Pending,786.1636552,55039.07338,salaried,279,561135365,mumbai,14
999,Ravi Desai,64,M,savings,49499.82587,200000,Approved,522.5239751,49687.38504,salaried,18,5115704505,mumbai,1
1000,Priya Patil,66,female,savings,92113.54133,0,rejected,608.1632622,32628.55439,Salaried,82,-1476844358,Nagpur,14
